WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,MONTH,DAY
2022-08-27,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,12508.0,Political violence,2043,17.1075,95.1442,2022,8,27
2022-09-03,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,46337.0,Political violence,2043,17.1075,95.1442,2022,9,3
2022-09-17,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,205179.0,Political violence,2043,17.1075,95.1442,2022,9,17
2022-10-01,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,194077.0,Political violence,2043,17.1075,95.1442,2022,10,1
2022-10-08,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,3,171249.0,Political violence,2043,17.1075,95.1442,2022,10,8
2022-10-22,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,26399.0,Political violence,2043,17.1075,95.1442,2022,10,22
2022-10-29,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,194077.0,Political violence,2043,17.1075,95.1442,2022,10,29
2022-11-05,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,3,0,197590.0,Political violence,2043,17.1075,95.1442,2022,11,5
2022-11-19,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,154947.0,Political violence,2043,17.1075,95.1442,2022,11,19
2022-11-26,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,63715.0,Political violence,2043,17.1075,95.1442,2022,11,26
2022-12-03,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,8455.0,Political violence,2043,17.1075,95.1442,2022,12,3
2022-12-10,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,67751.0,Political violence,2043,17.1075,95.1442,2022,12,10
2023-01-07,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,30430.0,Political violence,2043,17.1075,95.1442,2023,1,7
2023-01-21,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,58680.0,Political violence,2043,17.1075,95.1442,2023,1,21
2023-02-18,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,15882.0,Political violence,2043,17.1075,95.1442,2023,2,18
2023-02-25,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,4,30430.0,Political violence,2043,17.1075,95.1442,2023,2,25
2023-03-04,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,138809.0,Political violence,2043,17.1075,95.1442,2023,3,4
2023-04-01,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,274343.0,Political violence,2043,17.1075,95.1442,2023,4,1
2023-04-08,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,26593.0,Political violence,2043,17.1075,95.1442,2023,4,8
2023-04-15,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,2,0,209344.0,Political violence,2043,17.1075,95.1442,2023,4,15
2023-04-22,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,198994.0,Political violence,2043,17.1075,95.1442,2023,4,22
2023-05-06,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,3,1,211705.0,Political violence,2043,17.1075,95.1442,2023,5,6
2023-05-13,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,154315.0,Political violence,2043,17.1075,95.1442,2023,5,13
2023-09-30,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,50876.0,Political violence,2043,17.1075,95.1442,2023,9,30
2023-12-02,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,68397.0,Political violence,2043,17.1075,95.1442,2023,12,2
2024-01-27,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,139720.0,Political violence,2043,17.1075,95.1442,2024,1,27
2024-04-27,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,74101.0,Political violence,2043,17.1075,95.1442,2024,4,27
2025-02-01,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,51196.0,Political violence,2043,17.1075,95.1442,2025,2,1
2025-02-15,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,33872.0,Political violence,2043,17.1075,95.1442,2025,2,15
2025-03-08,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,188.0,Political violence,2043,17.1075,95.1442,2025,3,8
2025-08-30,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Remote explosive/landmine/IED,1,1,25565.0,Political violence,2043,17.1075,95.1442,2025,8,30
2022-10-22,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,74073.0,Political violence,2043,17.1075,95.1442,2022,10,22
2023-04-15,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,94794.0,Political violence,2043,17.1075,95.1442,2023,4,15
2023-04-29,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,9219.0,Political violence,2043,17.1075,95.1442,2023,4,29
2024-12-14,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,2,8,187291.0,Political violence,2043,17.1075,95.1442,2024,12,14
2025-01-11,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,6094.0,Political violence,2043,17.1075,95.1442,2025,1,11
2025-03-22,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,1,7541.0,Political violence,2043,17.1075,95.1442,2025,3,22
2025-05-03,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1664.0,Political violence,2043,17.1075,95.1442,2025,5,3
2025-06-21,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,2,2,22724.0,Political violence,2043,17.1075,95.1442,2025,6,21
2025-07-26,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,1,0,1204.0,Political violence,2043,17.1075,95.1442,2025,7,26
2025-12-20,Southeast Asia,Myanmar,Ayeyarwady,Explosions/Remote violence,Shelling/artillery/missile attack,2,3,7032.0,Political violence,2043,17.1075,95.1442,2025,12,20
2023-12-02,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,152101.0,Political violence,2043,17.1075,95.1442,2023,12,2
2024-02-10,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,5,0,12069.0,Political violence,2043,17.1075,95.1442,2024,2,10
2024-03-30,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,81468.0,Political violence,2043,17.1075,95.1442,2024,3,30
2024-06-01,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,8739.0,Political violence,2043,17.1075,95.1442,2024,6,1
2024-08-17,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,2768.0,Political violence,2043,17.1075,95.1442,2024,8,17
2024-08-31,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,104336.0,Political violence,2043,17.1075,95.1442,2024,8,31
2024-10-05,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,1260.0,Political violence,2043,17.1075,95.1442,2024,10,5
2024-11-02,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,152428.0,Political violence,2043,17.1075,95.1442,2024,11,2
2024-11-09,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,32097.0,Political violence,2043,17.1075,95.1442,2024,11,9
2024-11-16,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,4,0,5635.0,Political violence,2043,17.1075,95.1442,2024,11,16
2024-11-23,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,925.0,Political violence,2043,17.1075,95.1442,2024,11,23
2024-11-30,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,4564.0,Political violence,2043,17.1075,95.1442,2024,11,30
2024-12-07,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,5,0,291586.0,Political violence,2043,17.1075,95.1442,2024,12,7
2024-12-14,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,4,0,70703.0,Political violence,2043,17.1075,95.1442,2024,12,14
2024-12-21,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,104336.0,Political violence,2043,17.1075,95.1442,2024,12,21
2024-12-28,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,3,0,166243.0,Political violence,2043,17.1075,95.1442,2024,12,28
2025-01-04,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,6,0,9742.0,Political violence,2043,17.1075,95.1442,2025,1,4
2025-02-01,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,8464.0,Political violence,2043,17.1075,95.1442,2025,2,1
2025-02-08,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,138312.0,Political violence,2043,17.1075,95.1442,2025,2,8
2025-02-15,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,3,0,283947.0,Political violence,2043,17.1075,95.1442,2025,2,15
2025-02-22,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,6,0,17971.0,Political violence,2043,17.1075,95.1442,2025,2,22
2025-03-01,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,7,0,168537.0,Political violence,2043,17.1075,95.1442,2025,3,1
2025-03-08,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,105486.0,Political violence,2043,17.1075,95.1442,2025,3,8
2025-03-15,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,922.0,Political violence,2043,17.1075,95.1442,2025,3,15
2025-03-22,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,98753.0,Political violence,2043,17.1075,95.1442,2025,3,22
2025-03-29,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,1231.0,Political violence,2043,17.1075,95.1442,2025,3,29
2025-04-05,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,4360.0,Political violence,2043,17.1075,95.1442,2025,4,5
2025-04-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,44417.0,Political violence,2043,17.1075,95.1442,2025,4,12
2025-05-10,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,1403.0,Political violence,2043,17.1075,95.1442,2025,5,10
2025-05-17,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,43775.0,Political violence,2043,17.1075,95.1442,2025,5,17
2025-06-07,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,20887.0,Political violence,2043,17.1075,95.1442,2025,6,7
2025-06-14,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,3,0,55487.0,Political violence,2043,17.1075,95.1442,2025,6,14
2025-06-21,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,50887.0,Political violence,2043,17.1075,95.1442,2025,6,21
2025-07-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,49544.0,Political violence,2043,17.1075,95.1442,2025,7,12
2025-08-02,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,138312.0,Political violence,2043,17.1075,95.1442,2025,8,2
2025-08-23,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,73455.0,Political violence,2043,17.1075,95.1442,2025,8,23
2025-09-13,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,2,0,144558.0,Political violence,2043,17.1075,95.1442,2025,9,13
2025-09-20,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Abduction/forced disappearance,1,0,138312.0,Political violence,2043,17.1075,95.1442,2025,9,20
2021-02-20,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,134765.0,Political violence,2043,17.1075,95.1442,2021,2,20
2021-03-20,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,26113.0,Political violence,2043,17.1075,95.1442,2021,3,20
2021-03-27,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,3,213175.0,Political violence,2043,17.1075,95.1442,2021,3,27
2021-04-10,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,1,134765.0,Political violence,2043,17.1075,95.1442,2021,4,10
2021-05-01,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,134765.0,Political violence,2043,17.1075,95.1442,2021,5,1
2021-05-29,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,1,20595.0,Political violence,2043,17.1075,95.1442,2021,5,29
2021-06-05,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,136921.0,Political violence,2043,17.1075,95.1442,2021,6,5
2021-06-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,53338.0,Political violence,2043,17.1075,95.1442,2021,6,12
2021-08-07,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,72914.0,Political violence,2043,17.1075,95.1442,2021,8,7
2021-08-14,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,88028.0,Political violence,2043,17.1075,95.1442,2021,8,14
2021-08-21,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,107665.0,Political violence,2043,17.1075,95.1442,2021,8,21
2021-08-28,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,21166.0,Political violence,2043,17.1075,95.1442,2021,8,28
2021-09-04,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,1,175776.0,Political violence,2043,17.1075,95.1442,2021,9,4
2021-09-18,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,208498.0,Political violence,2043,17.1075,95.1442,2021,9,18
2021-09-25,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,8428.0,Political violence,2043,17.1075,95.1442,2021,9,25
2021-10-02,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,2,3046.0,Political violence,2043,17.1075,95.1442,2021,10,2
2021-10-09,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,2,235755.0,Political violence,2043,17.1075,95.1442,2021,10,9
2021-10-16,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,2,266825.0,Political violence,2043,17.1075,95.1442,2021,10,16
2021-10-23,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,4,4,409260.0,Political violence,2043,17.1075,95.1442,2021,10,23
2021-10-30,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,1,176987.0,Political violence,2043,17.1075,95.1442,2021,10,30
2021-11-06,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,132060.0,Political violence,2043,17.1075,95.1442,2021,11,6
2021-11-13,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,71077.0,Political violence,2043,17.1075,95.1442,2021,11,13
2021-11-20,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,24791.0,Political violence,2043,17.1075,95.1442,2021,11,20
2021-11-27,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,49164.0,Political violence,2043,17.1075,95.1442,2021,11,27
2021-12-04,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,4,1,180762.0,Political violence,2043,17.1075,95.1442,2021,12,4
2021-12-11,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,1,121939.0,Political violence,2043,17.1075,95.1442,2021,12,11
2021-12-18,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,4,3,310229.0,Political violence,2043,17.1075,95.1442,2021,12,18
2021-12-25,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,134765.0,Political violence,2043,17.1075,95.1442,2021,12,25
2022-01-01,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,7010.0,Political violence,2043,17.1075,95.1442,2022,1,1
2022-01-15,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,2,19566.0,Political violence,2043,17.1075,95.1442,2022,1,15
2022-01-29,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,67590.0,Political violence,2043,17.1075,95.1442,2022,1,29
2022-02-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,0,138893.0,Political violence,2043,17.1075,95.1442,2022,2,12
2022-03-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,204675.0,Political violence,2043,17.1075,95.1442,2022,3,12
2022-03-19,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,1,176456.0,Political violence,2043,17.1075,95.1442,2022,3,19
2022-03-26,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,74150.0,Political violence,2043,17.1075,95.1442,2022,3,26
2022-04-02,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,3794.0,Political violence,2043,17.1075,95.1442,2022,4,2
2022-04-09,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,3,199138.0,Political violence,2043,17.1075,95.1442,2022,4,9
2022-04-16,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,19313.0,Political violence,2043,17.1075,95.1442,2022,4,16
2022-04-23,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,2,3326.0,Political violence,2043,17.1075,95.1442,2022,4,23
2022-05-07,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,132966.0,Political violence,2043,17.1075,95.1442,2022,5,7
2022-05-28,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,53738.0,Political violence,2043,17.1075,95.1442,2022,5,28
2022-06-04,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,0,22332.0,Political violence,2043,17.1075,95.1442,2022,6,4
2022-06-11,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,15590.0,Political violence,2043,17.1075,95.1442,2022,6,11
2022-06-18,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,5,12982.0,Political violence,2043,17.1075,95.1442,2022,6,18
2022-07-30,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,6086.0,Political violence,2043,17.1075,95.1442,2022,7,30
2022-08-06,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,21061.0,Political violence,2043,17.1075,95.1442,2022,8,6
2022-08-20,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,2,120017.0,Political violence,2043,17.1075,95.1442,2022,8,20
2022-08-27,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,29905.0,Political violence,2043,17.1075,95.1442,2022,8,27
2022-09-10,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,2,59949.0,Political violence,2043,17.1075,95.1442,2022,9,10
2022-09-24,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,5350.0,Political violence,2043,17.1075,95.1442,2022,9,24
2022-10-15,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,20936.0,Political violence,2043,17.1075,95.1442,2022,10,15
2022-10-29,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,3011.0,Political violence,2043,17.1075,95.1442,2022,10,29
2022-11-12,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,0,1535.0,Political violence,2043,17.1075,95.1442,2022,11,12
2022-12-03,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,0,136650.0,Political violence,2043,17.1075,95.1442,2022,12,3
2022-12-31,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,2,1,149715.0,Political violence,2043,17.1075,95.1442,2022,12,31
2023-01-14,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,198994.0,Political violence,2043,17.1075,95.1442,2023,1,14
2023-02-25,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,1,1,28248.0,Political violence,2043,17.1075,95.1442,2023,2,25
2023-03-18,Southeast Asia,Myanmar,Ayeyarwady,Violence against civilians,Attack,3,2,228801.0,Political violence,2043,17.1075,95.1442,2023,3,18
